oracle_candidate_id,proxy_id,proxy_family,oracle_fires,proxy_fires,intersection,precision_vs_oracle,recall_vs_oracle,jaccard_overlap,rows
source_filtered_lcb196,D_m2.25_g0.9_l0.5,runtime_lcb_proxy,164,232,139,0.5991379310344828,0.8475609756097561,0.5408560311284046,6006
source_filtered_lcb196,D_m2.25_g0.9_l1,runtime_lcb_proxy,164,218,133,0.6100917431192661,0.8109756097560976,0.5341365461847389,6006
source_filtered_lcb196,D_m2.25_g0.9_l1.64,runtime_lcb_proxy,164,204,126,0.6176470588235294,0.7682926829268293,0.5206611570247934,6006
source_filtered_lcb196,D_m2.25_g0.9_l1.96,runtime_lcb_proxy,164,194,123,0.634020618556701,0.75,0.5234042553191489,6006
source_filtered_lcb196,E_m2.25_g0.9,source_filtered_runtime_proxy,164,205,139,0.6780487804878049,0.8475609756097561,0.6043478260869565,6006
source_filtered_lcb196,A_m2.5_g0.7,predicted_delta_gate,164,236,164,0.6949152542372882,1.0,0.6949152542372882,6006
source_filtered_lcb196,B_m2.5_g0.7_pm0.25,predicted_delta_gate_ev_margin,164,207,143,0.6908212560386473,0.8719512195121951,0.6271929824561403,6006
source_filtered_lcb196,B_m2.5_g0.7_pm0.5,predicted_delta_gate_ev_margin,164,177,125,0.7062146892655368,0.7621951219512195,0.5787037037037037,6006
source_filtered_lcb196,B_m2.5_g0.7_pm0.75,predicted_delta_gate_ev_margin,164,149,116,0.7785234899328859,0.7073170731707317,0.5888324873096447,6006
source_filtered_lcb196,B_m2.5_g0.7_pm1,predicted_delta_gate_ev_margin,164,122,102,0.8360655737704918,0.6219512195121951,0.5543478260869565,6006
source_filtered_lcb196,C_m2.5_g0.7_k1,predicted_delta_gate_rank_guard,164,185,134,0.7243243243243244,0.8170731707317073,0.6232558139534884,6006
source_filtered_lcb196,C_m2.5_g0.7_k2,predicted_delta_gate_rank_guard,164,211,150,0.7109004739336493,0.9146341463414634,0.6666666666666666,6006
source_filtered_lcb196,C_m2.5_g0.7_k3,predicted_delta_gate_rank_guard,164,227,163,0.7180616740088106,0.9939024390243902,0.7149122807017544,6006
source_filtered_lcb196,C_m2.5_g0.7_k5,predicted_delta_gate_rank_guard,164,232,164,0.7068965517241379,1.0,0.7068965517241379,6006
source_filtered_lcb196,D_m2.5_g0.7_l0.5,runtime_lcb_proxy,164,189,135,0.7142857142857143,0.823170731707317,0.6192660550458715,6006
source_filtered_lcb196,D_m2.5_g0.7_l1,runtime_lcb_proxy,164,180,128,0.7111111111111111,0.7804878048780488,0.5925925925925926,6006
source_filtered_lcb196,D_m2.5_g0.7_l1.64,runtime_lcb_proxy,164,162,121,0.7469135802469136,0.7378048780487805,0.5902439024390244,6006
source_filtered_lcb196,D_m2.5_g0.7_l1.96,runtime_lcb_proxy,164,159,121,0.7610062893081762,0.7378048780487805,0.599009900990099,6006
source_filtered_lcb196,E_m2.5_g0.7,source_filtered_runtime_proxy,164,172,143,0.8313953488372093,0.8719512195121951,0.7409326424870466,6006
source_filtered_lcb196,A_m2.5_g0.75,predicted_delta_gate,164,235,163,0.6936170212765957,0.9939024390243902,0.690677966101695,6006
source_filtered_lcb196,B_m2.5_g0.75_pm0.25,predicted_delta_gate_ev_margin,164,206,142,0.6893203883495146,0.8658536585365854,0.6228070175438597,6006
source_filtered_lcb196,B_m2.5_g0.75_pm0.5,predicted_delta_gate_ev_margin,164,176,124,0.7045454545454546,0.7560975609756098,0.5740740740740741,6006
source_filtered_lcb196,B_m2.5_g0.75_pm0.75,predicted_delta_gate_ev_margin,164,148,115,0.777027027027027,0.7012195121951219,0.583756345177665,6006
source_filtered_lcb196,B_m2.5_g0.75_pm1,predicted_delta_gate_ev_margin,164,121,101,0.8347107438016529,0.6158536585365854,0.5489130434782609,6006
source_filtered_lcb196,C_m2.5_g0.75_k1,predicted_delta_gate_rank_guard,164,184,133,0.7228260869565217,0.8109756097560976,0.6186046511627907,6006
source_filtered_lcb196,C_m2.5_g0.75_k2,predicted_delta_gate_rank_guard,164,210,149,0.7095238095238096,0.9085365853658537,0.6622222222222223,6006
source_filtered_lcb196,C_m2.5_g0.75_k3,predicted_delta_gate_rank_guard,164,226,162,0.7168141592920354,0.9878048780487805,0.7105263157894737,6006
source_filtered_lcb196,C_m2.5_g0.75_k5,predicted_delta_gate_rank_guard,164,231,163,0.7056277056277056,0.9939024390243902,0.7025862068965517,6006
source_filtered_lcb196,D_m2.5_g0.75_l0.5,runtime_lcb_proxy,164,188,134,0.7127659574468085,0.8170731707317073,0.6146788990825688,6006
source_filtered_lcb196,D_m2.5_g0.75_l1,runtime_lcb_proxy,164,179,127,0.7094972067039106,0.774390243902439,0.5879629629629629,6006
source_filtered_lcb196,D_m2.5_g0.75_l1.64,runtime_lcb_proxy,164,161,120,0.7453416149068323,0.7317073170731707,0.5853658536585366,6006
source_filtered_lcb196,D_m2.5_g0.75_l1.96,runtime_lcb_proxy,164,158,120,0.759493670886076,0.7317073170731707,0.594059405940594,6006
source_filtered_lcb196,E_m2.5_g0.75,source_filtered_runtime_proxy,164,171,142,0.8304093567251462,0.8658536585365854,0.7357512953367875,6006
source_filtered_lcb196,A_m2.5_g0.8,predicted_delta_gate,164,233,163,0.6995708154506438,0.9939024390243902,0.6965811965811965,6006
source_filtered_lcb196,B_m2.5_g0.8_pm0.25,predicted_delta_gate_ev_margin,164,204,142,0.696078431372549,0.8658536585365854,0.6283185840707964,6006
source_filtered_lcb196,B_m2.5_g0.8_pm0.5,predicted_delta_gate_ev_margin,164,175,124,0.7085714285714285,0.7560975609756098,0.5767441860465117,6006
source_filtered_lcb196,B_m2.5_g0.8_pm0.75,predicted_delta_gate_ev_margin,164,147,115,0.782312925170068,0.7012195121951219,0.5867346938775511,6006
source_filtered_lcb196,B_m2.5_g0.8_pm1,predicted_delta_gate_ev_margin,164,121,101,0.8347107438016529,0.6158536585365854,0.5489130434782609,6006
source_filtered_lcb196,C_m2.5_g0.8_k1,predicted_delta_gate_rank_guard,164,182,133,0.7307692307692307,0.8109756097560976,0.6244131455399061,6006
source_filtered_lcb196,C_m2.5_g0.8_k2,predicted_delta_gate_rank_guard,164,208,149,0.7163461538461539,0.9085365853658537,0.6681614349775785,6006
source_filtered_lcb196,C_m2.5_g0.8_k3,predicted_delta_gate_rank_guard,164,224,162,0.7232142857142857,0.9878048780487805,0.7168141592920354,6006
source_filtered_lcb196,C_m2.5_g0.8_k5,predicted_delta_gate_rank_guard,164,229,163,0.7117903930131004,0.9939024390243902,0.7086956521739131,6006
source_filtered_lcb196,D_m2.5_g0.8_l0.5,runtime_lcb_proxy,164,186,134,0.7204301075268817,0.8170731707317073,0.6203703703703703,6006
source_filtered_lcb196,D_m2.5_g0.8_l1,runtime_lcb_proxy,164,177,127,0.7175141242937854,0.774390243902439,0.5934579439252337,6006
source_filtered_lcb196,D_m2.5_g0.8_l1.64,runtime_lcb_proxy,164,160,120,0.75,0.7317073170731707,0.5882352941176471,6006
source_filtered_lcb196,D_m2.5_g0.8_l1.96,runtime_lcb_proxy,164,157,120,0.7643312101910829,0.7317073170731707,0.5970149253731343,6006
source_filtered_lcb196,E_m2.5_g0.8,source_filtered_runtime_proxy,164,169,142,0.8402366863905325,0.8658536585365854,0.743455497382199,6006
source_filtered_lcb196,A_m2.5_g0.85,predicted_delta_gate,164,228,162,0.7105263157894737,0.9878048780487805,0.7043478260869566,6006
source_filtered_lcb196,B_m2.5_g0.85_pm0.25,predicted_delta_gate_ev_margin,164,199,141,0.7085427135678392,0.8597560975609756,0.6351351351351351,6006
source_filtered_lcb196,B_m2.5_g0.85_pm0.5,predicted_delta_gate_ev_margin,164,170,123,0.7235294117647059,0.75,0.5829383886255924,6006
source_filtered_lcb196,B_m2.5_g0.85_pm0.75,predicted_delta_gate_ev_margin,164,143,114,0.7972027972027972,0.6951219512195121,0.5906735751295337,6006
source_filtered_lcb196,B_m2.5_g0.85_pm1,predicted_delta_gate_ev_margin,164,117,100,0.8547008547008547,0.6097560975609756,0.5524861878453039,6006
source_filtered_lcb196,C_m2.5_g0.85_k1,predicted_delta_gate_rank_guard,164,177,132,0.7457627118644068,0.8048780487804879,0.631578947368421,6006
source_filtered_lcb196,C_m2.5_g0.85_k2,predicted_delta_gate_rank_guard,164,203,148,0.729064039408867,0.9024390243902439,0.6757990867579908,6006
source_filtered_lcb196,C_m2.5_g0.85_k3,predicted_delta_gate_rank_guard,164,219,161,0.7351598173515982,0.9817073170731707,0.7252252252252253,6006
source_filtered_lcb196,C_m2.5_g0.85_k5,predicted_delta_gate_rank_guard,164,224,162,0.7232142857142857,0.9878048780487805,0.7168141592920354,6006
source_filtered_lcb196,D_m2.5_g0.85_l0.5,runtime_lcb_proxy,164,181,133,0.7348066298342542,0.8109756097560976,0.6273584905660378,6006
source_filtered_lcb196,D_m2.5_g0.85_l1,runtime_lcb_proxy,164,172,126,0.7325581395348837,0.7682926829268293,0.6,6006
source_filtered_lcb196,D_m2.5_g0.85_l1.64,runtime_lcb_proxy,164,155,119,0.7677419354838709,0.725609756097561,0.595,6006
source_filtered_lcb196,D_m2.5_g0.85_l1.96,runtime_lcb_proxy,164,153,119,0.7777777777777778,0.725609756097561,0.601010101010101,6006
source_filtered_lcb196,E_m2.5_g0.85,source_filtered_runtime_proxy,164,164,141,0.8597560975609756,0.8597560975609756,0.7540106951871658,6006
source_filtered_lcb196,A_m2.5_g0.9,predicted_delta_gate,164,223,160,0.7174887892376681,0.975609756097561,0.7048458149779736,6006
source_filtered_lcb196,B_m2.5_g0.9_pm0.25,predicted_delta_gate_ev_margin,164,194,139,0.7164948453608248,0.8475609756097561,0.634703196347032,6006
source_filtered_lcb196,B_m2.5_g0.9_pm0.5,predicted_delta_gate_ev_margin,164,166,121,0.7289156626506024,0.7378048780487805,0.5789473684210527,6006
source_filtered_lcb196,B_m2.5_g0.9_pm0.75,predicted_delta_gate_ev_margin,164,139,112,0.8057553956834532,0.6829268292682927,0.5863874345549738,6006
source_filtered_lcb196,B_m2.5_g0.9_pm1,predicted_delta_gate_ev_margin,164,114,99,0.868421052631579,0.6036585365853658,0.553072625698324,6006
source_filtered_lcb196,C_m2.5_g0.9_k1,predicted_delta_gate_rank_guard,164,172,130,0.7558139534883721,0.7926829268292683,0.6310679611650486,6006
source_filtered_lcb196,C_m2.5_g0.9_k2,predicted_delta_gate_rank_guard,164,198,146,0.7373737373737373,0.8902439024390244,0.6759259259259259,6006
source_filtered_lcb196,C_m2.5_g0.9_k3,predicted_delta_gate_rank_guard,164,214,159,0.7429906542056075,0.9695121951219512,0.726027397260274,6006
source_filtered_lcb196,C_m2.5_g0.9_k5,predicted_delta_gate_rank_guard,164,219,160,0.730593607305936,0.975609756097561,0.7174887892376681,6006
source_filtered_lcb196,D_m2.5_g0.9_l0.5,runtime_lcb_proxy,164,176,131,0.7443181818181818,0.7987804878048781,0.6267942583732058,6006
source_filtered_lcb196,D_m2.5_g0.9_l1,runtime_lcb_proxy,164,167,124,0.7425149700598802,0.7560975609756098,0.5990338164251208,6006
source_filtered_lcb196,D_m2.5_g0.9_l1.64,runtime_lcb_proxy,164,151,117,0.7748344370860927,0.7134146341463414,0.5909090909090909,6006
source_filtered_lcb196,D_m2.5_g0.9_l1.96,runtime_lcb_proxy,164,149,117,0.785234899328859,0.7134146341463414,0.5969387755102041,6006
source_filtered_lcb196,E_m2.5_g0.9,source_filtered_runtime_proxy,164,159,139,0.8742138364779874,0.8475609756097561,0.7554347826086957,6006
source_filtered_lcb196,A_m2.75_g0.7,predicted_delta_gate,164,200,140,0.7,0.8536585365853658,0.625,6006
source_filtered_lcb196,B_m2.75_g0.7_pm0.25,predicted_delta_gate_ev_margin,164,177,123,0.6949152542372882,0.75,0.5642201834862385,6006
source_filtered_lcb196,B_m2.75_g0.7_pm0.5,predicted_delta_gate_ev_margin,164,153,109,0.7124183006535948,0.6646341463414634,0.5240384615384616,6006
source_filtered_lcb196,B_m2.75_g0.7_pm0.75,predicted_delta_gate_ev_margin,164,131,102,0.7786259541984732,0.6219512195121951,0.5284974093264249,6006
source_filtered_lcb196,B_m2.75_g0.7_pm1,predicted_delta_gate_ev_margin,164,109,92,0.8440366972477065,0.5609756097560976,0.5082872928176796,6006
source_filtered_lcb196,C_m2.75_g0.7_k1,predicted_delta_gate_rank_guard,164,164,117,0.7134146341463414,0.7134146341463414,0.5545023696682464,6006
source_filtered_lcb196,C_m2.75_g0.7_k2,predicted_delta_gate_rank_guard,164,185,129,0.6972972972972973,0.7865853658536586,0.5863636363636363,6006
source_filtered_lcb196,C_m2.75_g0.7_k3,predicted_delta_gate_rank_guard,164,196,140,0.7142857142857143,0.8536585365853658,0.6363636363636364,6006
source_filtered_lcb196,C_m2.75_g0.7_k5,predicted_delta_gate_rank_guard,164,196,140,0.7142857142857143,0.8536585365853658,0.6363636363636364,6006
source_filtered_lcb196,D_m2.75_g0.7_l0.5,runtime_lcb_proxy,164,162,115,0.7098765432098766,0.7012195121951219,0.5450236966824644,6006
source_filtered_lcb196,D_m2.75_g0.7_l1,runtime_lcb_proxy,164,148,109,0.7364864864864865,0.6646341463414634,0.5369458128078818,6006
source_filtered_lcb196,D_m2.75_g0.7_l1.64,runtime_lcb_proxy,164,143,109,0.7622377622377622,0.6646341463414634,0.5505050505050505,6006
source_filtered_lcb196,D_m2.75_g0.7_l1.96,runtime_lcb_proxy,164,143,109,0.7622377622377622,0.6646341463414634,0.5505050505050505,6006
source_filtered_lcb196,E_m2.75_g0.7,source_filtered_runtime_proxy,164,146,123,0.8424657534246576,0.75,0.6577540106951871,6006
source_filtered_lcb196,A_m2.75_g0.75,predicted_delta_gate,164,199,139,0.6984924623115578,0.8475609756097561,0.6205357142857143,6006
source_filtered_lcb196,B_m2.75_g0.75_pm0.25,predicted_delta_gate_ev_margin,164,176,122,0.6931818181818182,0.7439024390243902,0.5596330275229358,6006
source_filtered_lcb196,B_m2.75_g0.75_pm0.5,predicted_delta_gate_ev_margin,164,152,108,0.7105263157894737,0.6585365853658537,0.5192307692307693,6006
source_filtered_lcb196,B_m2.75_g0.75_pm0.75,predicted_delta_gate_ev_margin,164,130,101,0.7769230769230769,0.6158536585365854,0.5233160621761658,6006
source_filtered_lcb196,B_m2.75_g0.75_pm1,predicted_delta_gate_ev_margin,164,108,91,0.8425925925925926,0.5548780487804879,0.5027624309392266,6006
source_filtered_lcb196,C_m2.75_g0.75_k1,predicted_delta_gate_rank_guard,164,163,116,0.7116564417177914,0.7073170731707317,0.5497630331753555,6006
source_filtered_lcb196,C_m2.75_g0.75_k2,predicted_delta_gate_rank_guard,164,184,128,0.6956521739130435,0.7804878048780488,0.5818181818181818,6006
source_filtered_lcb196,C_m2.75_g0.75_k3,predicted_delta_gate_rank_guard,164,195,139,0.7128205128205128,0.8475609756097561,0.6318181818181818,6006
source_filtered_lcb196,C_m2.75_g0.75_k5,predicted_delta_gate_rank_guard,164,195,139,0.7128205128205128,0.8475609756097561,0.6318181818181818,6006
source_filtered_lcb196,D_m2.75_g0.75_l0.5,runtime_lcb_proxy,164,161,114,0.7080745341614907,0.6951219512195121,0.5402843601895735,6006
source_filtered_lcb196,D_m2.75_g0.75_l1,runtime_lcb_proxy,164,147,108,0.7346938775510204,0.6585365853658537,0.5320197044334976,6006
source_filtered_lcb196,D_m2.75_g0.75_l1.64,runtime_lcb_proxy,164,142,108,0.7605633802816901,0.6585365853658537,0.5454545454545454,6006
source_filtered_lcb196,D_m2.75_g0.75_l1.96,runtime_lcb_proxy,164,142,108,0.7605633802816901,0.6585365853658537,0.5454545454545454,6006
source_filtered_lcb196,E_m2.75_g0.75,source_filtered_runtime_proxy,164,145,122,0.8413793103448276,0.7439024390243902,0.6524064171122995,6006
source_filtered_lcb196,A_m2.75_g0.8,predicted_delta_gate,164,197,139,0.7055837563451777,0.8475609756097561,0.6261261261261262,6006
source_filtered_lcb196,B_m2.75_g0.8_pm0.25,predicted_delta_gate_ev_margin,164,174,122,0.7011494252873564,0.7439024390243902,0.5648148148148148,6006
source_filtered_lcb196,B_m2.75_g0.8_pm0.5,predicted_delta_gate_ev_margin,164,151,108,0.7152317880794702,0.6585365853658537,0.5217391304347826,6006
source_filtered_lcb196,B_m2.75_g0.8_pm0.75,predicted_delta_gate_ev_margin,164,129,101,0.7829457364341085,0.6158536585365854,0.5260416666666666,6006
source_filtered_lcb196,B_m2.75_g0.8_pm1,predicted_delta_gate_ev_margin,164,108,91,0.8425925925925926,0.5548780487804879,0.5027624309392266,6006
source_filtered_lcb196,C_m2.75_g0.8_k1,predicted_delta_gate_rank_guard,164,161,116,0.7204968944099379,0.7073170731707317,0.5550239234449761,6006
source_filtered_lcb196,C_m2.75_g0.8_k2,predicted_delta_gate_rank_guard,164,182,128,0.7032967032967034,0.7804878048780488,0.5871559633027523,6006
source_filtered_lcb196,C_m2.75_g0.8_k3,predicted_delta_gate_rank_guard,164,193,139,0.7202072538860104,0.8475609756097561,0.6376146788990825,6006
source_filtered_lcb196,C_m2.75_g0.8_k5,predicted_delta_gate_rank_guard,164,193,139,0.7202072538860104,0.8475609756097561,0.6376146788990825,6006
source_filtered_lcb196,D_m2.75_g0.8_l0.5,runtime_lcb_proxy,164,159,114,0.7169811320754716,0.6951219512195121,0.5454545454545454,6006
source_filtered_lcb196,D_m2.75_g0.8_l1,runtime_lcb_proxy,164,145,108,0.7448275862068966,0.6585365853658537,0.5373134328358209,6006
source_filtered_lcb196,D_m2.75_g0.8_l1.64,runtime_lcb_proxy,164,141,108,0.7659574468085106,0.6585365853658537,0.5482233502538071,6006
source_filtered_lcb196,D_m2.75_g0.8_l1.96,runtime_lcb_proxy,164,141,108,0.7659574468085106,0.6585365853658537,0.5482233502538071,6006
source_filtered_lcb196,E_m2.75_g0.8,source_filtered_runtime_proxy,164,143,122,0.8531468531468531,0.7439024390243902,0.6594594594594595,6006
source_filtered_lcb196,A_m2.75_g0.85,predicted_delta_gate,164,192,138,0.71875,0.8414634146341463,0.6330275229357798,6006
source_filtered_lcb196,B_m2.75_g0.85_pm0.25,predicted_delta_gate_ev_margin,164,169,121,0.7159763313609467,0.7378048780487805,0.5707547169811321,6006
source_filtered_lcb196,B_m2.75_g0.85_pm0.5,predicted_delta_gate_ev_margin,164,146,107,0.7328767123287672,0.6524390243902439,0.5270935960591133,6006
source_filtered_lcb196,B_m2.75_g0.85_pm0.75,predicted_delta_gate_ev_margin,164,125,100,0.8,0.6097560975609756,0.5291005291005291,6006
source_filtered_lcb196,B_m2.75_g0.85_pm1,predicted_delta_gate_ev_margin,164,104,90,0.8653846153846154,0.5487804878048781,0.5056179775280899,6006
source_filtered_lcb196,C_m2.75_g0.85_k1,predicted_delta_gate_rank_guard,164,156,115,0.7371794871794872,0.7012195121951219,0.5609756097560976,6006
source_filtered_lcb196,C_m2.75_g0.85_k2,predicted_delta_gate_rank_guard,164,177,127,0.7175141242937854,0.774390243902439,0.5934579439252337,6006
source_filtered_lcb196,C_m2.75_g0.85_k3,predicted_delta_gate_rank_guard,164,188,138,0.7340425531914894,0.8414634146341463,0.6448598130841121,6006
source_filtered_lcb196,C_m2.75_g0.85_k5,predicted_delta_gate_rank_guard,164,188,138,0.7340425531914894,0.8414634146341463,0.6448598130841121,6006
source_filtered_lcb196,D_m2.75_g0.85_l0.5,runtime_lcb_proxy,164,154,113,0.7337662337662337,0.6890243902439024,0.551219512195122,6006
source_filtered_lcb196,D_m2.75_g0.85_l1,runtime_lcb_proxy,164,140,107,0.7642857142857142,0.6524390243902439,0.5431472081218274,6006
source_filtered_lcb196,D_m2.75_g0.85_l1.64,runtime_lcb_proxy,164,137,107,0.781021897810219,0.6524390243902439,0.5515463917525774,6006
source_filtered_lcb196,D_m2.75_g0.85_l1.96,runtime_lcb_proxy,164,137,107,0.781021897810219,0.6524390243902439,0.5515463917525774,6006
source_filtered_lcb196,E_m2.75_g0.85,source_filtered_runtime_proxy,164,138,121,0.8768115942028986,0.7378048780487805,0.6685082872928176,6006
source_filtered_lcb196,A_m2.75_g0.9,predicted_delta_gate,164,187,136,0.7272727272727273,0.8292682926829268,0.6325581395348837,6006
source_filtered_lcb196,B_m2.75_g0.9_pm0.25,predicted_delta_gate_ev_margin,164,164,119,0.725609756097561,0.725609756097561,0.569377990430622,6006
source_filtered_lcb196,B_m2.75_g0.9_pm0.5,predicted_delta_gate_ev_margin,164,142,105,0.7394366197183099,0.6402439024390244,0.5223880597014925,6006
source_filtered_lcb196,B_m2.75_g0.9_pm0.75,predicted_delta_gate_ev_margin,164,121,98,0.8099173553719008,0.5975609756097561,0.5240641711229946,6006
source_filtered_lcb196,B_m2.75_g0.9_pm1,predicted_delta_gate_ev_margin,164,101,89,0.8811881188118812,0.5426829268292683,0.5056818181818182,6006
source_filtered_lcb196,C_m2.75_g0.9_k1,predicted_delta_gate_rank_guard,164,151,113,0.7483443708609272,0.6890243902439024,0.5594059405940595,6006
source_filtered_lcb196,C_m2.75_g0.9_k2,predicted_delta_gate_rank_guard,164,172,125,0.7267441860465116,0.7621951219512195,0.5924170616113744,6006
source_filtered_lcb196,C_m2.75_g0.9_k3,predicted_delta_gate_rank_guard,164,183,136,0.7431693989071039,0.8292682926829268,0.6445497630331753,6006
source_filtered_lcb196,C_m2.75_g0.9_k5,predicted_delta_gate_rank_guard,164,183,136,0.7431693989071039,0.8292682926829268,0.6445497630331753,6006
source_filtered_lcb196,D_m2.75_g0.9_l0.5,runtime_lcb_proxy,164,149,111,0.7449664429530202,0.676829268292683,0.5495049504950495,6006
source_filtered_lcb196,D_m2.75_g0.9_l1,runtime_lcb_proxy,164,136,105,0.7720588235294118,0.6402439024390244,0.5384615384615384,6006
source_filtered_lcb196,D_m2.75_g0.9_l1.64,runtime_lcb_proxy,164,134,105,0.7835820895522388,0.6402439024390244,0.5440414507772021,6006
source_filtered_lcb196,D_m2.75_g0.9_l1.96,runtime_lcb_proxy,164,134,105,0.7835820895522388,0.6402439024390244,0.5440414507772021,6006
source_filtered_lcb196,E_m2.75_g0.9,source_filtered_runtime_proxy,164,133,119,0.8947368421052632,0.725609756097561,0.6685393258426966,6006
source_filtered_lcb196,A_m3_g0.7,predicted_delta_gate,164,166,121,0.7289156626506024,0.7378048780487805,0.5789473684210527,6006
source_filtered_lcb196,B_m3_g0.7_pm0.25,predicted_delta_gate_ev_margin,164,152,112,0.7368421052631579,0.6829268292682927,0.5490196078431373,6006
source_filtered_lcb196,B_m3_g0.7_pm0.5,predicted_delta_gate_ev_margin,164,136,103,0.7573529411764706,0.6280487804878049,0.5228426395939086,6006
source_filtered_lcb196,B_m3_g0.7_pm0.75,predicted_delta_gate_ev_margin,164,118,96,0.8135593220338984,0.5853658536585366,0.5161290322580645,6006
source_filtered_lcb196,B_m3_g0.7_pm1,predicted_delta_gate_ev_margin,164,100,87,0.87,0.5304878048780488,0.4915254237288136,6006
source_filtered_lcb196,C_m3_g0.7_k1,predicted_delta_gate_rank_guard,164,136,100,0.7352941176470589,0.6097560975609756,0.5,6006
source_filtered_lcb196,C_m3_g0.7_k2,predicted_delta_gate_rank_guard,164,152,111,0.7302631578947368,0.676829268292683,0.5414634146341464,6006
source_filtered_lcb196,C_m3_g0.7_k3,predicted_delta_gate_rank_guard,164,162,121,0.7469135802469136,0.7378048780487805,0.5902439024390244,6006
source_filtered_lcb196,C_m3_g0.7_k5,predicted_delta_gate_rank_guard,164,162,121,0.7469135802469136,0.7378048780487805,0.5902439024390244,6006
source_filtered_lcb196,D_m3_g0.7_l0.5,runtime_lcb_proxy,164,136,102,0.75,0.6219512195121951,0.5151515151515151,6006
source_filtered_lcb196,D_m3_g0.7_l1,runtime_lcb_proxy,164,130,102,0.7846153846153846,0.6219512195121951,0.53125,6006
source_filtered_lcb196,D_m3_g0.7_l1.64,runtime_lcb_proxy,164,128,101,0.7890625,0.6158536585365854,0.5287958115183246,6006
source_filtered_lcb196,D_m3_g0.7_l1.96,runtime_lcb_proxy,164,128,101,0.7890625,0.6158536585365854,0.5287958115183246,6006
source_filtered_lcb196,E_m3_g0.7,source_filtered_runtime_proxy,164,127,112,0.8818897637795275,0.6829268292682927,0.6256983240223464,6006
source_filtered_lcb196,A_m3_g0.75,predicted_delta_gate,164,165,120,0.7272727272727273,0.7317073170731707,0.5741626794258373,6006
source_filtered_lcb196,B_m3_g0.75_pm0.25,predicted_delta_gate_ev_margin,164,151,111,0.7350993377483444,0.676829268292683,0.5441176470588235,6006
source_filtered_lcb196,B_m3_g0.75_pm0.5,predicted_delta_gate_ev_margin,164,135,102,0.7555555555555555,0.6219512195121951,0.5177664974619289,6006
source_filtered_lcb196,B_m3_g0.75_pm0.75,predicted_delta_gate_ev_margin,164,117,95,0.811965811965812,0.5792682926829268,0.510752688172043,6006
source_filtered_lcb196,B_m3_g0.75_pm1,predicted_delta_gate_ev_margin,164,99,86,0.8686868686868687,0.524390243902439,0.4858757062146893,6006
source_filtered_lcb196,C_m3_g0.75_k1,predicted_delta_gate_rank_guard,164,135,99,0.7333333333333333,0.6036585365853658,0.495,6006
source_filtered_lcb196,C_m3_g0.75_k2,predicted_delta_gate_rank_guard,164,151,110,0.7284768211920529,0.6707317073170732,0.5365853658536586,6006
source_filtered_lcb196,C_m3_g0.75_k3,predicted_delta_gate_rank_guard,164,161,120,0.7453416149068323,0.7317073170731707,0.5853658536585366,6006
source_filtered_lcb196,C_m3_g0.75_k5,predicted_delta_gate_rank_guard,164,161,120,0.7453416149068323,0.7317073170731707,0.5853658536585366,6006
source_filtered_lcb196,D_m3_g0.75_l0.5,runtime_lcb_proxy,164,135,101,0.7481481481481481,0.6158536585365854,0.51010101010101,6006
source_filtered_lcb196,D_m3_g0.75_l1,runtime_lcb_proxy,164,129,101,0.7829457364341085,0.6158536585365854,0.5260416666666666,6006
source_filtered_lcb196,D_m3_g0.75_l1.64,runtime_lcb_proxy,164,127,100,0.7874015748031497,0.6097560975609756,0.5235602094240838,6006
source_filtered_lcb196,D_m3_g0.75_l1.96,runtime_lcb_proxy,164,127,100,0.7874015748031497,0.6097560975609756,0.5235602094240838,6006
source_filtered_lcb196,E_m3_g0.75,source_filtered_runtime_proxy,164,126,111,0.8809523809523809,0.676829268292683,0.6201117318435754,6006
source_filtered_lcb196,A_m3_g0.8,predicted_delta_gate,164,163,120,0.7361963190184049,0.7317073170731707,0.5797101449275363,6006
source_filtered_lcb196,B_m3_g0.8_pm0.25,predicted_delta_gate_ev_margin,164,149,111,0.7449664429530202,0.676829268292683,0.5495049504950495,6006
source_filtered_lcb196,B_m3_g0.8_pm0.5,predicted_delta_gate_ev_margin,164,134,102,0.7611940298507462,0.6219512195121951,0.5204081632653061,6006
source_filtered_lcb196,B_m3_g0.8_pm0.75,predicted_delta_gate_ev_margin,164,116,95,0.8189655172413793,0.5792682926829268,0.5135135135135135,6006
source_filtered_lcb196,B_m3_g0.8_pm1,predicted_delta_gate_ev_margin,164,99,86,0.8686868686868687,0.524390243902439,0.4858757062146893,6006
source_filtered_lcb196,C_m3_g0.8_k1,predicted_delta_gate_rank_guard,164,133,99,0.7443609022556391,0.6036585365853658,0.5,6006
source_filtered_lcb196,C_m3_g0.8_k2,predicted_delta_gate_rank_guard,164,149,110,0.738255033557047,0.6707317073170732,0.541871921182266,6006
source_filtered_lcb196,C_m3_g0.8_k3,predicted_delta_gate_rank_guard,164,159,120,0.7547169811320755,0.7317073170731707,0.5911330049261084,6006
source_filtered_lcb196,C_m3_g0.8_k5,predicted_delta_gate_rank_guard,164,159,120,0.7547169811320755,0.7317073170731707,0.5911330049261084,6006
source_filtered_lcb196,D_m3_g0.8_l0.5,runtime_lcb_proxy,164,133,101,0.7593984962406015,0.6158536585365854,0.5153061224489796,6006
