config_id,paired_index,seat_swap,hand_id,game_id,seed,street,turn,seat,hero_board,opponent_board,cards_to_place,dead_cards,baseline_action,stage8_action,fallback_action,final_action,baseline_action_index,stage8_action_index,final_action_index,override_fired,no_override_reason,hu_turn2_min_margin,hu_turn2_reference_min_margin,hu_turn2_gate_threshold,predicted_delta,gate_probability,reference_margin_raw,model_score,legality_check_result,runtime_latency_ms,candidate_seat_score,hand_seed
m2.5_r0_g0.9,143,ab,2026061802000143,2026061802000143,2026061802000143,T2,T2,first,"{'top': ['Qs', 'Qh'], 'middle': ['3h', '8c'], 'bottom': ['4d', '3d', '6d']}","{'top': ['Qd'], 'middle': ['7s', 'Ks', '6c'], 'bottom': ['4c', '4s', 'Js']}","['9h', '8d', 'Kc']","['Qd', '7s', 'Ks', '6c', '4c', '4s', 'Js', 'Ah', '3c']","{'placements': [['8d', 'bottom'], ['Kc', 'middle']], 'discards': ['9h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qs', 'Qh'], 'middle': ['3h', '8c', 'Kc'], 'bottom': ['4d', '3d', '6d', '8d']}}","{'placements': [['8d', 'middle'], ['Kc', 'middle']], 'discards': ['9h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qs', 'Qh'], 'middle': ['3h', '8c', '8d', 'Kc'], 'bottom': ['4d', '3d', '6d']}}","{'placements': [['8d', 'bottom'], ['Kc', 'middle']], 'discards': ['9h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qs', 'Qh'], 'middle': ['3h', '8c', 'Kc'], 'bottom': ['4d', '3d', '6d', '8d']}}","{'placements': [['8d', 'bottom'], ['Kc', 'middle']], 'discards': ['9h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qs', 'Qh'], 'middle': ['3h', '8c', 'Kc'], 'bottom': ['4d', '3d', '6d', '8d']}}",22,19,22,False,below_stage8_margin,2.5,0.0,0.9,1.074415683746338,0.026427497709694346,0.3136236699443291,-3.0580267906188965,legal,15.017799974884838,29.196164,2026061802000143
m2.5_r0_g0.9,143,ba,2026061802000143,2026061802000143,2026061802000143,T2,T2,second,"{'top': ['Qd'], 'middle': ['7s', 'Ks', '6c'], 'bottom': ['4c', '4s', 'Js']}","{'top': ['Qs', 'Qh'], 'middle': ['3h', '8c', 'Kc'], 'bottom': ['4d', '3d', '6d', '8d']}","['Tc', '9s', 'Jc']","['Qs', 'Qh', '3h', '8c', 'Kc', '4d', '3d', '6d', '8d', 'Ah', '3c', '9h']","{'placements': [['Tc', 'top'], ['Jc', 'bottom']], 'discards': ['9s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qd', 'Tc'], 'middle': ['7s', 'Ks', '6c'], 'bottom': ['4c', '4s', 'Js', 'Jc']}}","{'placements': [['Tc', 'top'], ['Jc', 'bottom']], 'discards': ['9s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qd', 'Tc'], 'middle': ['7s', 'Ks', '6c'], 'bottom': ['4c', '4s', 'Js', 'Jc']}}","{'placements': [['Tc', 'top'], ['Jc', 'bottom']], 'discards': ['9s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qd', 'Tc'], 'middle': ['7s', 'Ks', '6c'], 'bottom': ['4c', '4s', 'Js', 'Jc']}}","{'placements': [['Tc', 'top'], ['Jc', 'bottom']], 'discards': ['9s'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qd', 'Tc'], 'middle': ['7s', 'Ks', '6c'], 'bottom': ['4c', '4s', 'Js', 'Jc']}}",11,11,11,False,same_as_baseline,2.5,0.0,0.9,-3.8209068775177,0.0004139107262954252,0.023162848803936598,-2.4448583126068115,legal,14.572899992344901,-29.196164,2026061802000143
m2.5_r0_g0.9,144,ab,2026061802000144,2026061802000144,2026061802000144,T2,T2,first,"{'top': [], 'middle': ['8s', 'Th', 'Jd', 'Ts'], 'bottom': ['4c', '2c', '4d']}","{'top': ['Qh', 'Qd'], 'middle': ['3s', 'Ad'], 'bottom': ['6h', 'Td', '8c']}","['9h', '3d', 'Kh']","['Qh', 'Qd', '3s', 'Ad', '6h', 'Td', '8c', 'Ks', '7c']","{'placements': [['9h', 'top'], ['Kh', 'top']], 'discards': ['3d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['9h', 'Kh'], 'middle': ['8s', 'Th', 'Jd', 'Ts'], 'bottom': ['4c', '2c', '4d']}}","{'placements': [['9h', 'top'], ['Kh', 'top']], 'discards': ['3d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['9h', 'Kh'], 'middle': ['8s', 'Th', 'Jd', 'Ts'], 'bottom': ['4c', '2c', '4d']}}","{'placements': [['9h', 'top'], ['Kh', 'top']], 'discards': ['3d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['9h', 'Kh'], 'middle': ['8s', 'Th', 'Jd', 'Ts'], 'bottom': ['4c', '2c', '4d']}}","{'placements': [['9h', 'top'], ['Kh', 'top']], 'discards': ['3d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['9h', 'Kh'], 'middle': ['8s', 'Th', 'Jd', 'Ts'], 'bottom': ['4c', '2c', '4d']}}",8,8,8,False,same_as_baseline,2.5,0.0,0.9,0.5651426315307617,0.00035439769546916875,0.29825855919826205,-7.237238883972168,legal,14.78950001182966,0.0,2026061802000144
m2.5_r0_g0.9,144,ba,2026061802000144,2026061802000144,2026061802000144,T2,T2,second,"{'top': ['Qh', 'Qd'], 'middle': ['3s', 'Ad'], 'bottom': ['6h', 'Td', '8c']}","{'top': ['9h', 'Kh'], 'middle': ['8s', 'Th', 'Jd', 'Ts'], 'bottom': ['4c', '2c', '4d']}","['3h', '9s', '5h']","['9h', 'Kh', '8s', 'Th', 'Jd', 'Ts', '4c', '2c', '4d', 'Ks', '7c', '3d']","{'placements': [['3h', 'middle'], ['9s', 'bottom']], 'discards': ['5h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qh', 'Qd'], 'middle': ['3s', 'Ad', '3h'], 'bottom': ['6h', 'Td', '8c', '9s']}}","{'placements': [['3h', 'middle'], ['9s', 'bottom']], 'discards': ['5h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qh', 'Qd'], 'middle': ['3s', 'Ad', '3h'], 'bottom': ['6h', 'Td', '8c', '9s']}}","{'placements': [['3h', 'middle'], ['9s', 'bottom']], 'discards': ['5h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qh', 'Qd'], 'middle': ['3s', 'Ad', '3h'], 'bottom': ['6h', 'Td', '8c', '9s']}}","{'placements': [['3h', 'middle'], ['9s', 'bottom']], 'discards': ['5h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qh', 'Qd'], 'middle': ['3s', 'Ad', '3h'], 'bottom': ['6h', 'Td', '8c', '9s']}}",4,4,4,False,same_as_baseline,2.5,0.0,0.9,-0.2981734275817871,0.0026891093190460724,0.5769897272507531,4.704751014709473,legal,13.447200006339699,-0.0,2026061802000144
m2.5_r0_g0.9,145,ab,2026061802000145,2026061802000145,2026061802000145,T2,T2,first,"{'top': ['Qh'], 'middle': ['6h', '7s', 'Kc', 'Kh'], 'bottom': ['Jd', 'Js']}","{'top': [], 'middle': ['9s', '4h', '9d'], 'bottom': ['Tc', '3c', 'Jc', '4c']}","['Ah', 'Td', '2d']","['9s', '4h', '9d', 'Tc', '3c', 'Jc', '4c', '4d', '3s']","{'placements': [['Ah', 'bottom'], ['Td', 'top']], 'discards': ['2d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qh', 'Td'], 'middle': ['6h', '7s', 'Kc', 'Kh'], 'bottom': ['Jd', 'Js', 'Ah']}}","{'placements': [['Ah', 'top'], ['Td', 'bottom']], 'discards': ['2d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qh', 'Ah'], 'middle': ['6h', '7s', 'Kc', 'Kh'], 'bottom': ['Jd', 'Js', 'Td']}}","{'placements': [['Ah', 'bottom'], ['Td', 'top']], 'discards': ['2d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qh', 'Td'], 'middle': ['6h', '7s', 'Kc', 'Kh'], 'bottom': ['Jd', 'Js', 'Ah']}}","{'placements': [['Ah', 'bottom'], ['Td', 'top']], 'discards': ['2d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qh', 'Td'], 'middle': ['6h', '7s', 'Kc', 'Kh'], 'bottom': ['Jd', 'Js', 'Ah']}}",5,2,5,False,below_stage8_margin,2.5,0.0,0.9,-0.28736400604248047,0.0030377008254325573,0.2223855565268904,-1.6452176570892334,legal,14.987200003815815,27.196164,2026061802000145
m2.5_r0_g0.9,145,ba,2026061802000145,2026061802000145,2026061802000145,T2,T2,second,"{'top': [], 'middle': ['9s', '4h', '9d'], 'bottom': ['Tc', '3c', 'Jc', '4c']}","{'top': ['Qh', 'Td'], 'middle': ['6h', '7s', 'Kc', 'Kh'], 'bottom': ['Jd', 'Js', 'Ah']}","['8h', 'Kd', '6c']","['Qh', 'Td', '6h', '7s', 'Kc', 'Kh', 'Jd', 'Js', 'Ah', '4d', '3s', '2d']","{'placements': [['Kd', 'top'], ['6c', 'bottom']], 'discards': ['8h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Kd'], 'middle': ['9s', '4h', '9d'], 'bottom': ['Tc', '3c', 'Jc', '4c', '6c']}}","{'placements': [['Kd', 'top'], ['6c', 'bottom']], 'discards': ['8h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Kd'], 'middle': ['9s', '4h', '9d'], 'bottom': ['Tc', '3c', 'Jc', '4c', '6c']}}","{'placements': [['Kd', 'top'], ['6c', 'bottom']], 'discards': ['8h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Kd'], 'middle': ['9s', '4h', '9d'], 'bottom': ['Tc', '3c', 'Jc', '4c', '6c']}}","{'placements': [['Kd', 'top'], ['6c', 'bottom']], 'discards': ['8h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Kd'], 'middle': ['9s', '4h', '9d'], 'bottom': ['Tc', '3c', 'Jc', '4c', '6c']}}",18,18,18,False,same_as_baseline,2.5,0.0,0.9,0.44535160064697266,0.1408778089368833,0.9777688225331165,2.069113254547119,legal,14.585199998691678,-27.196164,2026061802000145
m2.5_r0_g0.9,146,ab,2026061802000146,2026061802000146,2026061802000146,T2,T2,first,"{'top': [], 'middle': ['8s', '9c'], 'bottom': ['Th', 'Kh', '2h', '4h', '6h']}","{'top': ['As', 'Qd'], 'middle': ['2c', '2s', '5s'], 'bottom': ['Tc', 'Td']}","['Jh', 'Jd', 'Jc']","['As', 'Qd', '2c', '2s', '5s', 'Tc', 'Td', '6d', '8h']","{'placements': [['Jh', 'middle'], ['Jd', 'middle']], 'discards': ['Jc'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': [], 'middle': ['8s', '9c', 'Jh', 'Jd'], 'bottom': ['Th', 'Kh', '2h', '4h', '6h']}}","{'placements': [['Jh', 'middle'], ['Jc', 'middle']], 'discards': ['Jd'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': [], 'middle': ['8s', '9c', 'Jh', 'Jc'], 'bottom': ['Th', 'Kh', '2h', '4h', '6h']}}","{'placements': [['Jh', 'middle'], ['Jd', 'middle']], 'discards': ['Jc'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': [], 'middle': ['8s', '9c', 'Jh', 'Jd'], 'bottom': ['Th', 'Kh', '2h', '4h', '6h']}}","{'placements': [['Jh', 'middle'], ['Jd', 'middle']], 'discards': ['Jc'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': [], 'middle': ['8s', '9c', 'Jh', 'Jd'], 'bottom': ['Th', 'Kh', '2h', '4h', '6h']}}",3,7,3,False,below_stage8_margin,2.5,0.0,0.9,0.3910098075866699,0.5404420052509591,0.002227925103241546,5.013668060302734,legal,11.794199992436916,-16.196164,2026061802000146
m2.5_r0_g0.9,146,ba,2026061802000146,2026061802000146,2026061802000146,T2,T2,second,"{'top': ['As', 'Qd'], 'middle': ['2c', '2s', '5s'], 'bottom': ['Tc', 'Td']}","{'top': [], 'middle': ['8s', '9c', 'Jh', 'Jd'], 'bottom': ['Th', 'Kh', '2h', '4h', '6h']}","['5c', 'Kc', 'Ad']","['8s', '9c', 'Jh', 'Jd', 'Th', 'Kh', '2h', '4h', '6h', '6d', '8h', 'Jc']","{'placements': [['5c', 'middle'], ['Ad', 'top']], 'discards': ['Kc'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['As', 'Qd', 'Ad'], 'middle': ['2c', '2s', '5s', '5c'], 'bottom': ['Tc', 'Td']}}","{'placements': [['5c', 'middle'], ['Ad', 'top']], 'discards': ['Kc'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['As', 'Qd', 'Ad'], 'middle': ['2c', '2s', '5s', '5c'], 'bottom': ['Tc', 'Td']}}","{'placements': [['5c', 'middle'], ['Ad', 'top']], 'discards': ['Kc'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['As', 'Qd', 'Ad'], 'middle': ['2c', '2s', '5s', '5c'], 'bottom': ['Tc', 'Td']}}","{'placements': [['5c', 'middle'], ['Ad', 'top']], 'discards': ['Kc'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['As', 'Qd', 'Ad'], 'middle': ['2c', '2s', '5s', '5c'], 'bottom': ['Tc', 'Td']}}",10,10,10,False,same_as_baseline,2.5,0.0,0.9,1.7692413330078125,0.006841097637821831,0.4271272609436032,3.496243476867676,legal,16.81460000691004,16.196164,2026061802000146
m2.5_r0_g0.9,147,ab,2026061802000147,2026061802000147,2026061802000147,T2,T2,first,"{'top': ['Qc'], 'middle': ['8c', 'Kd', '9d'], 'bottom': ['3s', '2s', 'Ts']}","{'top': ['Qd'], 'middle': ['7s', '2c', '4d'], 'bottom': ['6h', '5h', 'Kh']}","['5c', 'Td', '9s']","['Qd', '7s', '2c', '4d', '6h', '5h', 'Kh', '6c', 'Tc']","{'placements': [['Td', 'top'], ['9s', 'bottom']], 'discards': ['5c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qc', 'Td'], 'middle': ['8c', 'Kd', '9d'], 'bottom': ['3s', '2s', 'Ts', '9s']}}","{'placements': [['Td', 'middle'], ['9s', 'bottom']], 'discards': ['5c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qc'], 'middle': ['8c', 'Kd', '9d', 'Td'], 'bottom': ['3s', '2s', 'Ts', '9s']}}","{'placements': [['Td', 'top'], ['9s', 'bottom']], 'discards': ['5c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qc', 'Td'], 'middle': ['8c', 'Kd', '9d'], 'bottom': ['3s', '2s', 'Ts', '9s']}}","{'placements': [['Td', 'top'], ['9s', 'bottom']], 'discards': ['5c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qc', 'Td'], 'middle': ['8c', 'Kd', '9d'], 'bottom': ['3s', '2s', 'Ts', '9s']}}",20,23,20,False,below_stage8_margin,2.5,0.0,0.9,-0.3183784484863281,0.0008481929446944453,0.13156306604186696,-2.864438533782959,legal,15.40720000048168,10.0,2026061802000147
m2.5_r0_g0.9,147,ba,2026061802000147,2026061802000147,2026061802000147,T2,T2,second,"{'top': ['Qd'], 'middle': ['7s', '2c', '4d'], 'bottom': ['6h', '5h', 'Kh']}","{'top': ['Qc', 'Td'], 'middle': ['8c', 'Kd', '9d'], 'bottom': ['3s', '2s', 'Ts', '9s']}","['4c', 'Kc', '6d']","['Qc', 'Td', '8c', 'Kd', '9d', '3s', '2s', 'Ts', '9s', '6c', 'Tc', '5c']","{'placements': [['4c', 'middle'], ['Kc', 'top']], 'discards': ['6d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qd', 'Kc'], 'middle': ['7s', '2c', '4d', '4c'], 'bottom': ['6h', '5h', 'Kh']}}","{'placements': [['4c', 'middle'], ['Kc', 'top']], 'discards': ['6d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qd', 'Kc'], 'middle': ['7s', '2c', '4d', '4c'], 'bottom': ['6h', '5h', 'Kh']}}","{'placements': [['4c', 'middle'], ['Kc', 'top']], 'discards': ['6d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qd', 'Kc'], 'middle': ['7s', '2c', '4d', '4c'], 'bottom': ['6h', '5h', 'Kh']}}","{'placements': [['4c', 'middle'], ['Kc', 'top']], 'discards': ['6d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qd', 'Kc'], 'middle': ['7s', '2c', '4d', '4c'], 'bottom': ['6h', '5h', 'Kh']}}",3,3,3,False,same_as_baseline,2.5,0.0,0.9,-4.332698822021484,0.0018787250872885038,0.003994862373960295,-5.232438087463379,legal,14.613699982874095,-10.0,2026061802000147
m2.5_r0_g0.9,148,ab,2026061802000148,2026061802000148,2026061802000148,T2,T2,first,"{'top': ['Ks', 'Kh'], 'middle': ['Ac', 'Th', 'Ad'], 'bottom': ['5s', '4c']}","{'top': [], 'middle': ['3d', '8d', 'Jd'], 'bottom': ['6c', '2d', '2h', '6d']}","['Qs', 'Td', 'Kd']","['3d', '8d', 'Jd', '6c', '2d', '2h', '6d', 'Ah', '5h']","{'placements': [['Qs', 'top'], ['Kd', 'middle']], 'discards': ['Td'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Ks', 'Kh', 'Qs'], 'middle': ['Ac', 'Th', 'Ad', 'Kd'], 'bottom': ['5s', '4c']}}","{'placements': [['Qs', 'top'], ['Td', 'middle']], 'discards': ['Kd'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Ks', 'Kh', 'Qs'], 'middle': ['Ac', 'Th', 'Ad', 'Td'], 'bottom': ['5s', '4c']}}","{'placements': [['Qs', 'top'], ['Kd', 'middle']], 'discards': ['Td'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Ks', 'Kh', 'Qs'], 'middle': ['Ac', 'Th', 'Ad', 'Kd'], 'bottom': ['5s', '4c']}}","{'placements': [['Qs', 'top'], ['Kd', 'middle']], 'discards': ['Td'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Ks', 'Kh', 'Qs'], 'middle': ['Ac', 'Th', 'Ad', 'Kd'], 'bottom': ['5s', '4c']}}",8,0,8,False,below_stage8_margin,2.5,0.0,0.9,2.0814976692199707,0.8640228882639,0.027718826810328778,5.43881893157959,legal,14.879199996357784,-12.0,2026061802000148
m2.5_r0_g0.9,148,ba,2026061802000148,2026061802000148,2026061802000148,T2,T2,second,"{'top': [], 'middle': ['3d', '8d', 'Jd'], 'bottom': ['6c', '2d', '2h', '6d']}","{'top': ['Ks', 'Kh', 'Qs'], 'middle': ['Ac', 'Th', 'Ad', 'Kd'], 'bottom': ['5s', '4c']}","['4d', '4h', '7d']","['Ks', 'Kh', 'Qs', 'Ac', 'Th', 'Ad', 'Kd', '5s', '4c', 'Ah', '5h', 'Td']","{'placements': [['4d', 'middle'], ['7d', 'top']], 'discards': ['4h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['7d'], 'middle': ['3d', '8d', 'Jd', '4d'], 'bottom': ['6c', '2d', '2h', '6d']}}","{'placements': [['4d', 'top'], ['7d', 'middle']], 'discards': ['4h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['4d'], 'middle': ['3d', '8d', 'Jd', '7d'], 'bottom': ['6c', '2d', '2h', '6d']}}","{'placements': [['4d', 'middle'], ['7d', 'top']], 'discards': ['4h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['7d'], 'middle': ['3d', '8d', 'Jd', '4d'], 'bottom': ['6c', '2d', '2h', '6d']}}","{'placements': [['4d', 'middle'], ['7d', 'top']], 'discards': ['4h'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['7d'], 'middle': ['3d', '8d', 'Jd', '4d'], 'bottom': ['6c', '2d', '2h', '6d']}}",11,9,11,False,below_stage8_margin,2.5,0.0,0.9,-1.2696006298065186,0.0807378895385164,0.0672122336452512,2.4218568801879883,legal,13.482199981808662,12.0,2026061802000148
m2.5_r0_g0.9,149,ab,2026061802000149,2026061802000149,2026061802000149,T2,T2,first,"{'top': ['Qs'], 'middle': ['Ks', 'Ad'], 'bottom': ['Th', '3d', '3s', 'Ts']}","{'top': [], 'middle': ['5h', '2s', '5d'], 'bottom': ['7c', '4s', '4d', '7h']}","['Qc', 'Ah', 'Td']","['5h', '2s', '5d', '7c', '4s', '4d', '7h', '2c', 'As']","{'placements': [['Qc', 'top'], ['Ah', 'middle']], 'discards': ['Td'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qs', 'Qc'], 'middle': ['Ks', 'Ad', 'Ah'], 'bottom': ['Th', '3d', '3s', 'Ts']}}","{'placements': [['Qc', 'top'], ['Ah', 'middle']], 'discards': ['Td'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qs', 'Qc'], 'middle': ['Ks', 'Ad', 'Ah'], 'bottom': ['Th', '3d', '3s', 'Ts']}}","{'placements': [['Qc', 'top'], ['Ah', 'middle']], 'discards': ['Td'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qs', 'Qc'], 'middle': ['Ks', 'Ad', 'Ah'], 'bottom': ['Th', '3d', '3s', 'Ts']}}","{'placements': [['Qc', 'top'], ['Ah', 'middle']], 'discards': ['Td'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Qs', 'Qc'], 'middle': ['Ks', 'Ad', 'Ah'], 'bottom': ['Th', '3d', '3s', 'Ts']}}",1,1,1,False,same_as_baseline,2.5,0.0,0.9,6.7453389167785645,0.34069877334674564,3.2911708353945617,18.32354736328125,legal,14.705899986438453,31.196164,2026061802000149
m2.5_r0_g0.9,149,ba,2026061802000149,2026061802000149,2026061802000149,T2,T2,second,"{'top': [], 'middle': ['5h', '2s', '5d'], 'bottom': ['7c', '4s', '4d', '7h']}","{'top': ['Qs', 'Qc'], 'middle': ['Ks', 'Ad', 'Ah'], 'bottom': ['Th', '3d', '3s', 'Ts']}","['8c', 'Jc', 'Ac']","['Qs', 'Qc', 'Ks', 'Ad', 'Ah', 'Th', '3d', '3s', 'Ts', '2c', 'As', 'Td']","{'placements': [['Jc', 'top'], ['Ac', 'top']], 'discards': ['8c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Jc', 'Ac'], 'middle': ['5h', '2s', '5d'], 'bottom': ['7c', '4s', '4d', '7h']}}","{'placements': [['8c', 'middle'], ['Ac', 'top']], 'discards': ['Jc'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Ac'], 'middle': ['5h', '2s', '5d', '8c'], 'bottom': ['7c', '4s', '4d', '7h']}}","{'placements': [['Jc', 'top'], ['Ac', 'top']], 'discards': ['8c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Jc', 'Ac'], 'middle': ['5h', '2s', '5d'], 'bottom': ['7c', '4s', '4d', '7h']}}","{'placements': [['Jc', 'top'], ['Ac', 'top']], 'discards': ['8c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Jc', 'Ac'], 'middle': ['5h', '2s', '5d'], 'bottom': ['7c', '4s', '4d', '7h']}}",16,11,16,False,below_stage8_margin,2.5,0.0,0.9,0.3057889938354492,0.5724173745219835,0.11213466145445672,-6.247859477996826,legal,14.145799999823794,-31.196164,2026061802000149
m2.5_r0_g0.9,150,ab,2026061802000150,2026061802000150,2026061802000150,T2,T2,first,"{'top': ['Ac', 'As'], 'middle': ['3d', '6c', '6s'], 'bottom': ['Th', 'Jc']}","{'top': ['Ah', 'Ad'], 'middle': ['5s', '3c'], 'bottom': ['Tc', '9s', 'Jh']}","['8c', '6d', 'Qh']","['Ah', 'Ad', '5s', '3c', 'Tc', '9s', 'Jh', '5d', 'Qs']","{'placements': [['6d', 'middle'], ['Qh', 'bottom']], 'discards': ['8c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Ac', 'As'], 'middle': ['3d', '6c', '6s', '6d'], 'bottom': ['Th', 'Jc', 'Qh']}}","{'placements': [['8c', 'bottom'], ['Qh', 'bottom']], 'discards': ['6d'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Ac', 'As'], 'middle': ['3d', '6c', '6s'], 'bottom': ['Th', 'Jc', '8c', 'Qh']}}","{'placements': [['6d', 'middle'], ['Qh', 'bottom']], 'discards': ['8c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Ac', 'As'], 'middle': ['3d', '6c', '6s', '6d'], 'bottom': ['Th', 'Jc', 'Qh']}}","{'placements': [['6d', 'middle'], ['Qh', 'bottom']], 'discards': ['8c'], 'score': 0.0, 'future_count': 0, 'non_bust_future_count': 0, 'next_board': {'top': ['Ac', 'As'], 'middle': ['3d', '6c', '6s', '6d'], 'bottom': ['Th', 'Jc', 'Qh']}}",20,15,20,False,below_stage8_margin,2.5,0.0,0.9,0.9910950660705566,0.4111888655386438,0.01105023092265256,0.07394695281982422,legal,14.83379999990575,31.196164,2026061802000150
