state_index,audit_groups,rank_high_mc,original_index,action,high_mc_ev,high_mc_se,mc512_ev,mc512_se,predicted_ev,predicted_delta,predicted_delta_reference,predicted_rank_score,is_baseline,is_stage8_candidate,is_model_top1,is_teacher_mc512_best,is_high_mc_best
3995,suspected_false_positive,11,3,"5d->middle,7s->top; discard=4d",3.45258414453125,0.14055984734081642,3.5347731171875,0.3707387641200754,4.413427352905273,0.6218266487121582,0.624631404876709,-1.566572666168213,False,False,False,False,False
3995,suspected_false_positive,12,1,"5d->top,7s->middle; discard=4d",3.4180411201171874,0.14350346519259985,3.2722881015625,0.36894070197227813,4.320272445678711,0.5381917953491211,0.44089174270629883,-1.5514764785766602,False,False,False,False,False
3995,suspected_false_positive,13,21,"7s->middle,4d->top; discard=5d",3.4074379248046873,0.14243269610479725,3.0351937109375,0.3648184572145518,4.598822593688965,0.5698418617248535,0.5599274635314941,-1.669309139251709,False,False,False,False,False
3995,suspected_false_positive,14,9,"5d->top,4d->top; discard=7s",3.3300223544921876,0.11992529727978872,3.7298148671875,0.3290446002083862,2.214646816253662,-1.0285484790802002,-0.976773738861084,-3.1515696048736572,False,False,False,False,False
3995,suspected_false_positive,15,0,"5d->top,7s->top; discard=4d",3.3186528935546877,0.12187490982177794,3.836853609375,0.3317708419590404,2.515230655670166,-0.6957118511199951,-0.7402045726776123,-2.712616443634033,False,False,False,False,False
3995,suspected_false_positive,16,18,"7s->top,4d->top; discard=5d",3.307460951171875,0.1194537315797007,3.669651125,0.324286987763891,2.6476078033447266,-0.6293637752532959,-0.5302069187164307,-2.860801935195923,False,False,False,False,False
3995,suspected_false_positive,17,25,"7s->bottom,4d->middle; discard=5d",3.1711172578125,0.17232973742254373,3.393390375,0.483576541158305,3.074464797973633,-0.6268651485443115,-0.5342278480529785,-1.9794468879699707,False,False,False,False,False
3995,suspected_false_positive,18,5,"5d->middle,7s->bottom; discard=4d",2.9134618359375,0.1433898285229055,2.6831356953125,0.3822657775003763,3.2291769981384277,-0.6687097549438477,-0.7059555053710938,-2.2571985721588135,False,False,False,False,False
3995,suspected_false_positive,19,26,"7s->bottom,4d->bottom; discard=5d",2.6312918857421876,0.11219664826779686,2.9075492421875,0.3045658219223549,1.134537696838379,-2.576355457305908,-2.5460429191589355,-4.449861526489258,False,False,False,False,False
3995,suspected_false_positive,20,17,"5d->bottom,4d->bottom; discard=7s",2.52611516796875,0.11200620086991465,2.808323,0.29821456467437435,0.054473876953125,-3.513880729675293,-3.384653091430664,-5.567849159240723,False,False,False,False,False
3995,suspected_false_positive,21,2,"5d->top,7s->bottom; discard=4d",2.3575770458984375,0.1395046930739988,2.1073844140625,0.3700465409762118,2.4277024269104004,-1.8300902843475342,-1.7418358325958252,-3.1915438175201416,False,False,False,False,False
3995,suspected_false_positive,22,24,"7s->bottom,4d->top; discard=5d",2.28691057421875,0.1390595358451158,2.0476038046875,0.36631917395887553,2.3530454635620117,-1.571671724319458,-1.438317060470581,-3.1094698905944824,False,False,False,False,False
3995,suspected_false_positive,23,8,"5d->bottom,7s->bottom; discard=4d",2.03315416796875,0.12174046026721558,1.9285755625,0.3256418025592813,3.137026786804199,-1.5228264331817627,-1.3974311351776123,-3.7627344131469727,False,False,False,False,False
3995,suspected_false_positive,24,7,"5d->bottom,7s->middle; discard=4d",1.8556217900390626,0.1280592837799343,1.68596746875,0.3519347446706486,2.0716772079467773,-1.3917417526245117,-1.347529649734497,-2.665184497833252,False,False,False,False,False
3995,suspected_false_positive,25,6,"5d->bottom,7s->top; discard=4d",1.451740826171875,0.12591455934370396,1.439107453125,0.34069042107165587,1.502509593963623,-2.339078664779663,-2.1406023502349854,-3.670935869216919,False,False,False,False,False
3995,suspected_false_positive,26,15,"5d->bottom,4d->top; discard=7s",1.3119825576171875,0.12477686341710323,1.2812874609375,0.3428483733007223,1.4491057395935059,-2.382911443710327,-2.1379683017730713,-3.933797836303711,False,False,False,False,False
3995,suspected_false_positive,27,16,"5d->bottom,4d->middle; discard=7s",0.2956085361328125,0.14034751318050573,0.2534481953125,0.38772710433553265,2.4477458000183105,-1.5685932636260986,-1.4116334915161133,-2.914616107940674,False,False,False,False,False
3959,suspected_false_positive,1,23,"7s->middle,4d->bottom; discard=5d",6.092116161132813,0.1689092180784156,5.9781784765625,0.4902798449412258,7.330052375793457,2.314426898956299,2.1424813270568848,-0.11021852493286133,False,False,False,True,True
3959,suspected_false_positive,2,14,"5d->middle,4d->bottom; discard=7s",5.5996589765625,0.16491048222863625,5.275165859375,0.47488138579334477,6.3534393310546875,1.6459932327270508,1.5943126678466797,-0.8060903549194336,False,False,False,False,False
3959,suspected_false_positive,3,20,"7s->top,4d->bottom; discard=5d",5.5115242109375,0.16251340123014568,5.543855921875,0.4877847668117861,5.784768104553223,1.4676589965820312,1.4063267707824707,-0.9446606636047363,False,False,False,False,False
3959,suspected_false_positive,4,11,"5d->top,4d->bottom; discard=7s",5.429210293945313,0.15984693855858204,5.389979640625,0.47972756321191895,5.296719551086426,0.7599234580993652,0.6935663223266602,-1.3684427738189697,False,False,False,False,False
3959,suspected_false_positive,5,22,"7s->middle,4d->middle; discard=5d",5.397721901367188,0.19123560009213625,5.3488890937499995,0.5747746726042385,7.865338325500488,2.9093031883239746,2.82112979888916,-0.02517414093017578,False,True,True,False,False
3959,suspected_false_positive,6,13,"5d->middle,4d->middle; discard=7s",5.363934711914062,0.19071452493957167,5.3039672187499995,0.5749795290147076,7.010800361633301,2.3260879516601562,2.3288655281066895,-0.6171307563781738,False,False,False,False,False
3959,suspected_false_positive,7,19,"7s->top,4d->middle; discard=5d",5.269202401367187,0.1868561579600592,5.215730921875,0.5647709560177756,6.109950065612793,1.6879448890686035,1.6859278678894043,-0.5351977348327637,True,False,False,False,False
3959,suspected_false_positive,8,10,"5d->top,4d->middle; discard=7s",4.951235524414063,0.18370655496492258,4.989168421875,0.5588185834153764,5.557644844055176,1.3365912437438965,1.3431735038757324,-0.8916172981262207,False,False,False,False,False
3959,suspected_false_positive,9,4,"5d->middle,7s->middle; discard=4d",3.788436712890625,0.12021439005573363,3.529101046875,0.36986902020513696,3.8815250396728516,0.16893863677978516,0.08941459655761719,-1.7793052196502686,False,False,False,False,False
3959,suspected_false_positive,10,1,"5d->top,7s->middle; discard=4d",3.500043208984375,0.14307509163572923,3.596469390625,0.45573608733958004,4.320272445678711,0.5381917953491211,0.44089174270629883,-1.5514764785766602,False,False,False,False,False
3959,suspected_false_positive,11,21,"7s->middle,4d->top; discard=5d",3.4648297021484376,0.14408782746553186,3.4640400234375,0.4561645445126679,4.598822593688965,0.5698418617248535,0.5599274635314941,-1.669309139251709,False,False,False,False,False
3959,suspected_false_positive,12,12,"5d->middle,4d->top; discard=7s",3.3750572568359374,0.14208471612005755,3.28167059375,0.4447486288585517,4.539085388183594,0.4805569648742676,0.5646758079528809,-1.8766064643859863,False,False,False,False,False
3959,suspected_false_positive,13,0,"5d->top,7s->top; discard=4d",3.2961534296875,0.12277737176413123,3.093554171875,0.3751336719318927,2.515230655670166,-0.6957118511199951,-0.7402045726776123,-2.712616443634033,False,False,False,False,False
3959,suspected_false_positive,14,9,"5d->top,4d->top; discard=7s",3.282821478515625,0.12262117449884088,2.9427804140625002,0.37490006666967346,2.214646816253662,-1.0285484790802002,-0.976773738861084,-3.1515696048736572,False,False,False,False,False
3959,suspected_false_positive,15,3,"5d->middle,7s->top; discard=4d",3.2820922529296874,0.14234428015200096,3.385952484375,0.4316221916398085,4.413427352905273,0.6218266487121582,0.624631404876709,-1.566572666168213,False,False,False,False,False
3959,suspected_false_positive,16,18,"7s->top,4d->top; discard=5d",3.25166726171875,0.12273478113834187,2.949022921875,0.3768111351767528,2.6476078033447266,-0.6293637752532959,-0.5302069187164307,-2.860801935195923,False,False,False,False,False
3959,suspected_false_positive,17,5,"5d->middle,7s->bottom; discard=4d",2.8574531669921877,0.1449203690314858,3.3842326484375,0.4455434880273032,3.2291769981384277,-0.6687097549438477,-0.7059555053710938,-2.2571985721588135,False,False,False,False,False
3959,suspected_false_positive,18,25,"7s->bottom,4d->middle; discard=5d",2.8070358984375,0.1707968659372382,3.5003541953125,0.526195675656129,3.074464797973633,-0.6268651485443115,-0.5342278480529785,-1.9794468879699707,False,False,False,False,False
3959,suspected_false_positive,19,26,"7s->bottom,4d->bottom; discard=5d",2.520509298828125,0.1146936887309235,2.3380779296875,0.34980563896124955,1.134537696838379,-2.576355457305908,-2.5460429191589355,-4.449861526489258,False,False,False,False,False
3959,suspected_false_positive,20,17,"5d->bottom,4d->bottom; discard=7s",2.4199712529296877,0.11451313988698808,2.1290935546875,0.35037874328938506,0.054473876953125,-3.513880729675293,-3.384653091430664,-5.567849159240723,False,False,False,False,False
3959,suspected_false_positive,21,2,"5d->top,7s->bottom; discard=4d",2.0940290498046874,0.139504170520197,2.4507138203125,0.4407423527207171,2.4277024269104004,-1.8300902843475342,-1.7418358325958252,-3.1915438175201416,False,False,False,False,False
3959,suspected_false_positive,22,24,"7s->bottom,4d->top; discard=5d",1.9617480400390626,0.13945880885089396,2.46944134375,0.44404317098972795,2.3530454635620117,-1.571671724319458,-1.438317060470581,-3.1094698905944824,False,False,False,False,False
3959,suspected_false_positive,23,8,"5d->bottom,7s->bottom; discard=4d",1.9528365849609375,0.12368120831161772,2.1352236796875,0.38175363990869576,3.137026786804199,-1.5228264331817627,-1.3974311351776123,-3.7627344131469727,False,False,False,False,False
3959,suspected_false_positive,24,7,"5d->bottom,7s->middle; discard=4d",1.8830613232421876,0.13277892656915358,2.0535381015625,0.3976200487251674,2.0716772079467773,-1.3917417526245117,-1.347529649734497,-2.665184497833252,False,False,False,False,False
3959,suspected_false_positive,25,6,"5d->bottom,7s->top; discard=4d",1.371226994140625,0.12807737164217564,1.4731143046875,0.3910786209295056,1.502509593963623,-2.339078664779663,-2.1406023502349854,-3.670935869216919,False,False,False,False,False
3959,suspected_false_positive,26,15,"5d->bottom,4d->top; discard=7s",1.183325130859375,0.12724041617605633,1.2742786875,0.38767379843531746,1.4491057395935059,-2.382911443710327,-2.1379683017730713,-3.933797836303711,False,False,False,False,False
3959,suspected_false_positive,27,16,"5d->bottom,4d->middle; discard=7s",0.34681612792968747,0.14330426983719818,-0.126607453125,0.4051287357316174,2.4477458000183105,-1.5685932636260986,-1.4116334915161133,-2.914616107940674,False,False,False,False,False
6889,suspected_false_positive,1,21,"4c->bottom,Kc->top; discard=2c",4.637146604492187,0.29867003042726564,5.7528198828125,0.8420745674532144,-2.0510125160217285,3.5465784072875977,3.703500270843506,0.4879779815673828,True,False,False,False,True
6889,suspected_false_positive,2,13,"2c->bottom,Kc->top; discard=4c",4.594273637695313,0.2997486323023815,5.91803178125,0.8423963287983701,-1.8185644149780273,3.9664273262023926,4.050144672393799,-0.23144769668579102,False,True,True,True,False
6889,suspected_false_positive,3,11,"2c->middle,Kc->top; discard=4c",1.63184148828125,0.28562162003662883,3.0596852734374997,0.7970330934924824,-3.5159225463867188,1.8880462646484375,1.8422226905822754,-0.9519095420837402,False,False,False,False,False
6889,suspected_false_positive,4,8,"2c->top,Kc->top; discard=4c",1.1246494482421874,0.2867114787012058,2.7534652421874997,0.801020961932019,-3.806922435760498,1.9748883247375488,2.0861544609069824,-0.5792365074157715,False,False,False,False,False
6889,suspected_false_positive,5,15,"2c->bottom,Kc->bottom; discard=4c",0.8600031152343751,0.2530220823879242,1.929912265625,0.6979687777754928,-3.484717845916748,2.4830050468444824,2.668781280517578,-1.6189498901367188,False,False,False,False,False
6889,suspected_false_positive,6,16,"4c->top,Kc->top; discard=2c",0.8332683554687499,0.2879139786127726,2.1125694921875,0.8101733483536208,-3.6740570068359375,2.477405071258545,2.5482749938964844,-0.3914346694946289,False,False,False,False,False
6889,suspected_false_positive,7,23,"4c->bottom,Kc->bottom; discard=2c",0.7602734785156251,0.2536223760629112,1.7541684765625,0.6948138983308193,-3.223053455352783,2.561025619506836,2.799431324005127,-0.8127751350402832,False,False,False,False,False
6889,suspected_false_positive,8,7,"2c->bottom,4c->bottom; discard=Kc",0.751536990234375,0.2538283457785899,1.6967615859375,0.6944769674574177,-4.112204074859619,1.794234275817871,2.103139877319336,-1.6666641235351562,False,False,False,False,False
6889,suspected_false_positive,9,14,"2c->bottom,Kc->middle; discard=4c",-5.196559615234375,0.23301028336945154,-3.9907843984375,0.6571127756797033,-9.718374252319336,-1.4326634407043457,-1.3101115226745605,-4.490273952484131,False,False,False,False,False
6889,suspected_false_positive,10,22,"4c->bottom,Kc->middle; discard=2c",-5.2723202617187495,0.23279631039188742,-4.4508807109375,0.6520451944091937,-9.801133155822754,-0.9878125190734863,-0.8607375621795654,-3.3964991569519043,False,False,False,False,False
6889,suspected_false_positive,11,12,"2c->middle,Kc->bottom; discard=4c",-5.30217672265625,0.2316259492947001,-4.047462484375,0.648071020415994,-6.717772483825684,0.11276531219482422,0.18504905700683594,-2.703049659729004,False,False,False,False,False
6889,suspected_false_positive,12,4,"2c->middle,4c->bottom; discard=Kc",-5.317198927734375,0.23232923708907194,-4.335683796875,0.6531973520003627,-7.561092376708984,-0.4117312431335449,-0.2762012481689453,-2.8388631343841553,False,False,False,False,False
6889,suspected_false_positive,13,10,"2c->top,Kc->bottom; discard=4c",-6.12018319140625,0.2207287969583127,-5.055966328125,0.6211780211165716,-8.536534309387207,-0.8524818420410156,-0.7679622173309326,-3.056697130203247,False,False,False,False,False
6889,suspected_false_positive,14,2,"2c->top,4c->bottom; discard=Kc",-6.144966338867187,0.22256323011059426,-5.0903188515624995,0.6245826997250303,-8.302255630493164,-1.1057848930358887,-0.971855640411377,-2.6584343910217285,False,False,False,False,False
6889,suspected_false_positive,15,5,"2c->bottom,4c->top; discard=Kc",-6.233365041015625,0.22433366127131024,-5.513688921875,0.6213788665665299,-8.915305137634277,-0.9264516830444336,-0.8031716346740723,-3.297559976577759,False,False,False,False,False
6889,suspected_false_positive,16,18,"4c->top,Kc->bottom; discard=2c",-6.297033169921875,0.2243350874080291,-5.281687640625,0.6241716047588747,-8.421406745910645,-0.24172592163085938,-0.18371105194091797,-2.913694143295288,False,False,False,False,False
6889,suspected_false_positive,17,9,"2c->top,Kc->middle; discard=4c",-8.200636149414063,0.2097997726169051,-6.937171375,0.596716924750472,-10.222370147705078,-2.59049129486084,-2.471688747406006,-4.073964595794678,False,False,False,False,False
6889,suspected_false_positive,18,3,"2c->middle,4c->top; discard=Kc",-8.315187059570313,0.2125706178774056,-7.4792614765625,0.6054693127826252,-8.45821762084961,-1.402881145477295,-1.313377857208252,-3.3066461086273193,False,False,False,False,False
6889,suspected_false_positive,19,17,"4c->top,Kc->middle; discard=2c",-8.371435186523437,0.2139225886031388,-7.4577771015625,0.5992856875955974,-10.814176559448242,-1.8736047744750977,-1.780214548110962,-3.882493495941162,False,False,False,False,False
6889,suspected_false_positive,20,0,"2c->top,4c->top; discard=Kc",-9.74080080078125,0.1838083530664387,-8.98918546875,0.5021708673389462,-9.901069641113281,-2.0857937335968018,-1.9576447010040283,-3.581061363220215,False,False,False,False,False
6889,suspected_false_positive,21,19,"4c->middle,Kc->top; discard=2c",-10.033205703125,0.2230999021889823,-9.4920921640625,0.6159887667846137,-11.771780967712402,-5.427612781524658,-5.4123029708862305,-7.3372392654418945,False,False,False,False,False
6889,suspected_false_positive,22,1,"2c->top,4c->middle; discard=Kc",-10.485715991210938,0.19293557774886877,-9.82401103125,0.531767668436157,-14.046616554260254,-6.376379013061523,-6.436537742614746,-8.825462341308594,False,False,False,False,False
6889,suspected_false_positive,23,20,"4c->middle,Kc->bottom; discard=2c",-11.86927134375,0.17168920072485347,-11.30559171875,0.4680506336412526,-14.846261978149414,-7.381102561950684,-7.5646562576293945,-10.2981595993042,False,False,False,False,False
6889,suspected_false_positive,24,6,"2c->bottom,4c->middle; discard=Kc",-11.896418844726563,0.17127276279657125,-11.1142229296875,0.46251296572186734,-14.177330017089844,-6.414107322692871,-6.5265631675720215,-9.449773788452148,False,False,False,False,False
7533,suspected_false_positive,1,14,"6s->bottom,Td->middle; discard=8d",7.5142425625,0.30154863968756324,8.0310508046875,0.8370032519372461,7.802916526794434,5.0120415687561035,4.885636806488037,0.4468221664428711,False,True,False,True,True
7533,suspected_false_positive,2,6,"6s->bottom,8d->middle; discard=Td",6.603251293945312,0.30042008073084725,7.2787520078125,0.842452120571849,8.836153030395508,4.771586894989014,4.56982946395874,-0.009958744049072266,True,False,True,False,False
7533,suspected_false_positive,3,13,"6s->bottom,Td->top; discard=8d",6.412769032226562,0.2956225412639369,6.091747523437499,0.8167457334083928,5.990485191345215,3.4838390350341797,3.399962902069092,-0.4401688575744629,False,False,False,False,False
7533,suspected_false_positive,4,5,"6s->bottom,8d->top; discard=Td",6.396325192382812,0.2955649006767152,6.0179493671875,0.8298702023015081,6.860520362854004,3.5921826362609863,3.4559221267700195,-0.5322279930114746,False,False,False,False,False
7533,suspected_false_positive,5,15,"6s->bottom,Td->bottom; discard=8d",4.72506703515625,0.27413666731339653,4.99056815625,0.7627486978967144,5.295306205749512,1.7186932563781738,1.5996084213256836,-1.0013666152954102,False,False,False,False,False
7533,suspected_false_positive,6,7,"6s->bottom,8d->bottom; discard=Td",4.67697133203125,0.27457120515742195,4.615222484375,0.7720264613383652,4.895196914672852,1.0403432846069336,0.9395318031311035,-1.8826625347137451,False,False,False,False,False
7533,suspected_false_positive,7,12,"6s->middle,Td->bottom; discard=8d",-2.4123445712890623,0.2588079759302135,-2.2810541718749997,0.7167894946124798,-1.1754074096679688,-1.498305320739746,-1.5332365036010742,-3.135545253753662,False,False,False,False,False
7533,suspected_false_positive,8,9,"6s->top,Td->bottom; discard=8d",-2.4505460878906247,0.25869256186997314,-2.347039828125,0.7196202475341331,-1.9794349670410156,-2.1955740451812744,-2.2072668075561523,-4.114224910736084,False,False,False,False,False
7533,suspected_false_positive,9,17,"8d->top,Td->bottom; discard=6s",-2.4701299121093747,0.25901153172816055,-2.3212660703125,0.7250580783939571,-2.8624396324157715,-2.608856678009033,-2.7082176208496094,-4.048612117767334,False,False,False,False,False
7533,suspected_false_positive,10,20,"8d->middle,Td->bottom; discard=6s",-2.6353126494140624,0.2590306408812573,-2.2349828984375,0.7234138809691453,-2.697340488433838,-3.1984386444091797,-3.2393579483032227,-5.189272880554199,False,False,False,False,False
7533,suspected_false_positive,11,1,"6s->top,8d->bottom; discard=Td",-3.2333447978515624,0.25277019574455495,-3.0516224375,0.7219886276507951,-2.5670552253723145,-3.5936667919158936,-3.5451319217681885,-6.0396552085876465,False,False,False,False,False
7533,suspected_false_positive,12,21,"8d->bottom,Td->top; discard=6s",-3.2919385478515624,0.25273341302900687,-3.1973030859375,0.70969514121897,-3.8207175731658936,-4.318978309631348,-4.230389595031738,-6.181302070617676,False,False,False,False,False
7533,suspected_false_positive,13,4,"6s->middle,8d->bottom; discard=Td",-3.3409243955078125,0.25389880252805824,-3.1961536875,0.7121330755718799,-2.120035409927368,-2.8151724338531494,-2.7654480934143066,-5.148637294769287,False,False,False,False,False
7533,suspected_false_positive,14,11,"6s->middle,Td->middle; discard=8d",-3.4336358935546873,0.25566745117103024,-3.2789512031249997,0.7057742213983871,-4.119089126586914,-2.1726138591766357,-2.069422960281372,-4.560253143310547,False,False,False,False,False
7533,suspected_false_positive,15,3,"6s->middle,8d->middle; discard=Td",-3.4467715957031246,0.2567561226116389,-3.35198309375,0.7158013525218109,-3.128272533416748,-3.3044142723083496,-3.3498616218566895,-5.8803253173828125,False,False,False,False,False
7533,suspected_false_positive,16,22,"8d->bottom,Td->middle; discard=6s",-3.532345758789062,0.25063036905788866,-3.4992337343749997,0.7065288168190097,-4.356537342071533,-3.4121291637420654,-3.4199600219726562,-5.6054487228393555,False,False,False,False,False
7533,suspected_false_positive,17,10,"6s->middle,Td->top; discard=8d",-3.6820903798828124,0.25197229693590206,-3.3926155859375,0.708490528778552,-1.018606185913086,-1.1767916679382324,-1.129715919494629,-3.6667704582214355,False,False,False,False,False
7533,suspected_false_positive,18,18,"8d->middle,Td->top; discard=6s",-3.796324779296875,0.2526257138378329,-3.5863206328125,0.7195322279440337,-3.3299150466918945,-3.751596450805664,-3.765862464904785,-6.210303783416748,False,False,False,False,False
7533,suspected_false_positive,19,2,"6s->middle,8d->top; discard=Td",-3.8266414257812498,0.24965982399976672,-3.9792444296875,0.7022873504830799,-1.4481580257415771,-1.7822535037994385,-1.8268001079559326,-4.140993595123291,False,False,False,False,False
7533,suspected_false_positive,20,0,"6s->top,8d->middle; discard=Td",-3.8534828466796873,0.2525647609906223,-3.3683743593749997,0.7108054894855064,-2.7303762435913086,-2.996148109436035,-3.0377535820007324,-6.039793491363525,False,False,False,False,False
7533,suspected_false_positive,21,16,"8d->top,Td->middle; discard=6s",-3.944428103515625,0.2506726234770452,-4.035081328125,0.7002388941320582,-3.1577963829040527,-1.7324860095977783,-1.8833603858947754,-4.156864166259766,False,False,False,False,False
7533,suspected_false_positive,22,8,"6s->top,Td->middle; discard=8d",-4.043583041015625,0.2505647604052362,-4.1319338515625,0.6943661100927636,-2.5440423488616943,-1.4194395542144775,-1.4238512516021729,-4.29752779006958,False,False,False,False,False
7533,suspected_false_positive,23,19,"8d->middle,Td->middle; discard=6s",-4.3869837519531245,0.25230266772672305,-4.4874026015625,0.6884850368348032,-2.424875020980835,-1.8824331760406494,-1.9429442882537842,-4.756505012512207,False,False,False,False,False
7533,suspected_false_positive,24,23,"8d->bottom,Td->bottom; discard=6s",-9.187647739257812,0.1867217919953162,-9.194067765625,0.5353325492133172,-9.943790435791016,-10.049776077270508,-10.032221794128418,-11.521195411682129,False,False,False,False,False
8552,suspected_false_positive,1,19,"7h->middle,Ad->top; discard=6h",2.4902088310546873,0.2596992108565911,2.3645804921874998,0.7211576394638478,7.4495391845703125,2.7562036514282227,2.818995952606201,-0.5169215202331543,False,False,False,True,True
8552,suspected_false_positive,2,11,"6h->middle,Ad->top; discard=7h",2.3741602988281247,0.2596037760089039,2.2298148671874998,0.7082256549222635,8.141357421875,2.8562302589416504,2.897646903991699,-0.5879793167114258,False,True,True,False,False
8552,suspected_false_positive,3,4,"6h->middle,7h->middle; discard=Ad",1.10700787109375,0.2521412839772932,1.0515389921875,0.6995321915450904,4.484121322631836,0.7922725677490234,0.7986888885498047,-2.7802164554595947,False,False,False,False,False
8552,suspected_false_positive,4,8,"6h->top,Ad->top; discard=7h",1.0766692978515624,0.2470450130729434,1.455873328125,0.6859332884571565,6.119868278503418,1.055243968963623,1.1422529220581055,-1.9986562728881836,False,False,False,False,False
8552,suspected_false_positive,5,16,"7h->top,Ad->top; discard=6h",0.9219413984375,0.2495639134077038,1.4590133125,0.6945667780399848,5.380684852600098,1.102292537689209,1.1317648887634277,-2.0123565196990967,True,False,False,False,False
8552,suspected_false_positive,6,3,"6h->middle,7h->top; discard=Ad",0.661294994140625,0.24676022800607075,0.518102578125,0.6906105762223513,4.801738739013672,0.7161469459533691,0.7194514274597168,-2.451601505279541,False,False,False,False,False
8552,suspected_false_positive,7,1,"6h->top,7h->middle; discard=Ad",0.6157458457031251,0.24578672807740473,0.47590009375000003,0.6786608497144977,4.741504669189453,0.8000822067260742,0.8962435722351074,-2.635295867919922,False,False,False,False,False
8552,suspected_false_positive,8,22,"7h->bottom,Ad->top; discard=6h",0.0329975107421875,0.2617010838213605,0.1968824921875,0.7251088308809366,3.5705156326293945,-0.923905611038208,-0.8569803237915039,-3.982506275177002,False,False,False,False,False
8552,suspected_false_positive,9,14,"6h->bottom,Ad->top; discard=7h",-0.106244380859375,0.26078657292451224,0.04338934375,0.7187905514543363,4.082813262939453,-1.3133878707885742,-1.282362699508667,-4.733899116516113,False,False,False,False,False
8552,suspected_false_positive,10,13,"6h->middle,Ad->bottom; discard=7h",-1.5448324843749999,0.2554458639687311,-1.6410541171875,0.7129868677876388,1.4128761291503906,-2.7722113132476807,-2.799612283706665,-5.798940181732178,False,False,False,False,False
8552,suspected_false_positive,11,7,"6h->bottom,7h->middle; discard=Ad",-1.5755369462890625,0.2554577517842634,-1.5523972265625,0.712432996639699,1.1226868629455566,-2.558960199356079,-2.4809579849243164,-6.0709662437438965,False,False,False,False,False
8552,suspected_false_positive,12,21,"7h->middle,Ad->bottom; discard=6h",-1.5903816328125,0.2553798442256066,-1.6996478671875,0.7156795581541695,1.597494125366211,-2.7174978256225586,-2.641307830810547,-6.374312400817871,False,False,False,False,False
8552,suspected_false_positive,13,5,"6h->middle,7h->bottom; discard=Ad",-1.60961616796875,0.255915916656679,-1.68831225,0.7144182121538515,1.4020099639892578,-2.207167148590088,-2.206242799758911,-5.202485084533691,False,False,False,False,False
8552,suspected_false_positive,14,12,"6h->middle,Ad->middle; discard=7h",-1.788454404296875,0.24752446838240502,-1.9650940859375,0.6799151186626846,2.2774600982666016,-1.8041918277740479,-1.791337490081787,-3.3589487075805664,False,False,False,False,False
8552,suspected_false_positive,15,20,"7h->middle,Ad->middle; discard=6h",-1.791384091796875,0.2475656083570351,-1.8623821875,0.6830233052500633,1.895533561706543,-2.0374295711517334,-1.9223029613494873,-3.867316246032715,False,False,False,False,False
8552,suspected_false_positive,16,9,"6h->top,Ad->middle; discard=7h",-2.001651109375,0.24780163532747293,-2.096411515625,0.6860374812519174,1.0085101127624512,-3.3746707439422607,-3.486431360244751,-4.993293285369873,False,False,False,False,False
8552,suspected_false_positive,17,6,"6h->bottom,7h->top; discard=Ad",-2.1776388154296873,0.248633186056095,-2.3100598828125,0.7016639148796375,0.8788914680480957,-3.7297980785369873,-3.755819320678711,-7.571333885192871,False,False,False,False,False
8552,suspected_false_positive,18,0,"6h->top,7h->top; discard=Ad",-2.2124174833984376,0.2175696618050139,-2.1535561796875,0.624568727057204,1.372157096862793,-3.4695520401000977,-3.4108188152313232,-6.120019912719727,False,False,False,False,False
8552,suspected_false_positive,19,18,"7h->top,Ad->bottom; discard=6h",-2.2373481201171876,0.2478191790909278,-2.241317375,0.6983515368456172,0.5904569625854492,-4.167839050292969,-4.223111152648926,-7.495370864868164,False,False,False,False,False
8552,suspected_false_positive,20,17,"7h->top,Ad->middle; discard=6h",-2.3136440976562502,0.24772702378582762,-2.3662884375,0.6873618776075081,0.47348642349243164,-3.119029998779297,-3.3091204166412354,-4.74111795425415,False,False,False,False,False
8552,suspected_false_positive,21,2,"6h->top,7h->bottom; discard=Ad",-2.5245194345703124,0.2501090791240484,-2.3261429375,0.7037157777356975,0.4229593276977539,-4.259884357452393,-4.169672966003418,-7.471010208129883,False,False,False,False,False
8552,suspected_false_positive,22,10,"6h->top,Ad->bottom; discard=7h",-2.5439455361328123,0.24992422029701375,-2.453862328125,0.7091076879058783,0.5192527770996094,-4.522292613983154,-4.520782947540283,-7.680940628051758,False,False,False,False,False
8552,suspected_false_positive,23,15,"6h->bottom,Ad->middle; discard=7h",-10.45861169921875,0.18150845894531423,-10.572674328125,0.5245242188292614,-6.804495811462402,-11.993489265441895,-12.192438125610352,-14.156031608581543,False,False,False,False,False
8552,suspected_false_positive,24,23,"7h->bottom,Ad->middle; discard=6h",-10.473552168945313,0.18153634379333042,-10.6277449609375,0.5249483952714656,-7.009820938110352,-11.50882339477539,-11.618732452392578,-13.215959548950195,False,False,False,False,False
7520,suspected_false_positive,1,0,"Qc->top,2s->top; discard=9s",11.619253928710938,0.24062272293483003,12.554942992187499,0.675298113807977,7.235739707946777,1.9322457313537598,1.900092601776123,-1.10923433303833,False,False,False,True,True
7520,suspected_false_positive,2,9,"Qc->top,9s->top; discard=2s",11.584494859374999,0.24020164370255997,12.523692992187499,0.6721525010892692,6.752047538757324,1.7910041809082031,1.708022117614746,-1.2024617195129395,False,False,False,False,False
